point_code,Block,X,Y,Obs,Month,Day,Year,Elevation,Aspect,Slope,Prism,Prism BA (ft2/ac),LL Center,LL rand 1,LL rand 2,Woody Center,Woody rand 1,Woody rand 2,Herb Center,Herb rand 1,Herb rand 2,Fern Center,Fern rand 1,Fern rand 2,Rubus Center,Rubus rand 1,Rubus rand 2,Bare/Rock Center,Bare/Rock rand 1,Bare/Rock rand 2,Moss Center,Moss rand 1,Moss rand 2,CWD Center,CWD rand 1,CWD rand 2,Notes,<1.5m,>1.5m,Total,Transect Length,Std <1.5m,Std >1.5m,distance_to_forest_edge_m,canopy_cover_50m_avg
RK589,SGL025,-78.6267014,41.507,CJF/CPC,7,8,2021,589.526659,271.1640454,1.515340525,9,90,85,90,98,5,5,0,0,0,2,2,0,0,0,0,0,0,5,0,8,0,0,0,0,0,,15,10,25,10,1.5,1,60,78.22222222
RK597,SGL025,-78.6050034,41.4906006,"CJF, CPC",7,8,2021,579.6407999,154.3007812,0.816983955,4,40,30,5,30,35,5,0,0,85,0,30,0,10,0,5,60,0,0,0,5,0,0,0,0,1,"copious rubus on hillside, does not appear to have been recently managed, compare to veg collected in 2020",0,0,0,10,0,0,212.1320343,76.625
RK599,SGL025,-78.6201019,41.5074005,"CJF, CPC",7,8,2021,599.4609204,262.5073827,1.229311243,8,80,65,5,100,0,0,0,15,95,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,,5,0,5,10,0.5,0,436.8065796,83.44444444
RK610,SGL034,-78.3201981,41.1977997,"KBB, RSC",7,8,2021,635.7635512,260.970929,0.611436019,6,60,97,100,95,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,,0,0,0,10,0,0,30,42.125
RK621,SGL034,-78.3143997,41.2032013,RSC/KBB,7,8,2021,648.1517522,222.4960492,0.127973522,11,110,75,100,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,50,1,0,0,,0,0,0,10,0,0,323.1098938,83.875
RK622,SGL034,-78.3270035,41.1960983,RSC/KBB,7,8,2021,626.6377106,341.708042,0.729606189,7,70,85,80,55,2,2,10,0,0,20,0,0,0,0,0,0,0,10,0,13,3,15,2,0,0,,0,2,2,10,0,0.2,0,30.875
RK635,SGL034,-78.3149033,41.1950989,RSC/KBB,7,8,2021,636.1671727,125.8455604,0.292253974,7,70,85,85,95,2,5,0,0,0,5,0,0,0,0,0,0,10,0,0,3,10,0,2,0,0,,0,0,0,10,0,0,60,76.33333333
RK659,SGL025,-78.5596008,41.5015984,CJF/CPC,7,8,2021,660.0688335,352.3631517,1.419243666,16,160,55,90,30,5,10,5,0,0,5,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,4,10,0.4,0,362.491394,85.25
RK727,SGL034,-78.3243027,41.1985016,"KBB, RSC",7,8,2021,635.7635512,260.970929,0.611436019,4,40,90,95,98,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,1,1,2,,1,2,3,10,0.1,0.2,0,40.625
RK728,SGL034,-78.322998,41.1954994,"KBB, RSC",7,8,2021,635.3633654,309.992108,0.449686905,11,110,90,90,65,10,3,5,0,0,0,0,7,0,0,0,0,0,0,30,0,0,0,1,0,0,,0,0,0,10,0,0,30,49.11111111
RK787,SGL060,-78.3251877,40.7381325,CJF,7,9,2021,777.3889315,197.4069111,0.797120264,11,110,95,85,60,5,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,12,5,17,10,1.2,0.5,271.6615601,86.25
RK790,SGL060,-78.3354797,40.741848,CJF,7,9,2021,760.4992226,334.355187,2.115231145,11,110,35,98,60,30,2,30,35,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,31,13,44,10,3.1,1.3,174.9285583,80.22222222
RK805,SGL060,-78.3370819,40.7399521,CJF,7,9,2021,774.7625632,228.1775412,1.633945247,3,30,95,95,90,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,10,37,10,2.7,1,30,23.75
RK806,SGL060,-78.3292465,40.734787,CJF,7,9,2021,777.3889315,197.4069111,0.797120264,5,50,85,85,60,10,10,5,5,5,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,,39,14,53,10,3.9,1.4,30,72.25
RK832,SGL060,-78.3197708,40.739666,CJF,7,9,2021,763.9651078,356.243384,1.254027135,10,100,5,20,40,45,70,40,40,10,20,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,6,0,6,10,0.6,0,161.5549469,82.7
RK888,Ohiopyle,-79.4791031,39.8124008,"LJV, TJH",7,3,2021,743.3874919,248.4726613,3.991952772,23,230,40,20,15,50,80,10,10,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,10,0.1,0,1110.405396,87.33333333
RK889,Ohiopyle,-79.5170975,39.8964005,"TJH,LJV",6,29,2021,543.5663359,98.20083385,3.011327748,16,160,35,20,60,0,0,13,15,10,3,45,70,17,0,0,0,0,0,0,5,0,7,1,0,0,,18,4,22,10,1.8,0.4,523.9274902,90.22222222
RK890,Ohiopyle,-79.4829025,39.8414001,RSC/KLM,6,30,2021,527.9330455,291.4283575,3.765033711,7,70,10,85,90,30,15,10,10,0,0,0,0,0,0,0,0,10,0,0,40,0,0,0,2,0,,3,3,6,10,0.3,0.3,84.85281372,82.5
RK891,Ohiopyle,-79.5271988,39.9146004,"KBB, RSC",6,29,2021,601.540803,63.45172876,2.411334238,7,70,50,30,30,0,0,0,50,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,6,10,0.3,0.3,782.3042603,89.875
RK892,Ohiopyle,-79.4837036,39.8524017,RSC/KLM,6,30,2021,518.0232827,297.3381109,3.255557158,9,90,30,10,30,30,10,10,0,0,0,0,80,50,0,0,0,10,0,0,30,0,10,0,0,0,,11,1,12,10,1.1,0.1,360,86
RK893,Ohiopyle,-79.5075989,39.8977013,KLM/CPC,6,29,2021,503.8305321,85.60686135,2.719080951,18,180,25,15,85,10,15,5,15,5,10,50,65,0,0,0,0,0,0,0,0,0,0,0,0,1,,20,2,22,10,2,0.2,254.5584259,91.25
RK894,Ohiopyle,-79.4841003,39.9141006,"LJV, TJH",6,28,2021,426.333674,98.90853233,2.7242885,10,100,60,40,35,0,20,15,30,30,40,0,10,0,0,0,0,10,0,5,0,0,5,0,0,0,,8,4,12,10,0.8,0.4,174.9285583,89.33333333
RK895,Ohiopyle,-79.4817963,39.8942986,KLM/CPC,6,29,2021,450.0787821,16.00593767,1.393204353,16,160,80,85,70,10,5,5,0,0,0,0,0,25,0,0,0,5,0,0,5,10,0,0,1,0,,1,17,17,10,0.1,1.7,305.9411621,86.33333333
RK896,Ohiopyle,-79.4440994,39.8314018,"KBB, AH",7,3,2021,783.2510576,296.4775844,6.910697973,0,0,0,20,0,10,0,15,75,80,65,0,0,0,15,0,20,0,0,0,0,0,0,0,0,1,WOTH singing,5,9,14,10,0.5,0.9,488.3645935,83
RK899,Ohiopyle,-79.4889984,39.8498001,"LJV, TJH",7,2,2021,464.5999463,311.38782,1.979639152,7,70,53,80,35,2,5,60,0,0,0,40,5,5,0,0,0,0,5,0,5,5,0,0,0,0,,3,8,11,10,0.3,0.8,391.1521301,86.3
RK901,Ohiopyle,-79.4916,39.9245987,"TJH,LJV",6,28,2021,417.0153149,49.60212083,2.573170593,11,110,60,55,40,15,10,0,15,30,10,0,0,25,0,0,0,5,5,20,5,0,5,0,0,0,,4,0,4,10,0.4,0,241.8677368,86.33333333
RK902,Ohiopyle,-79.5215988,39.901001,"KBB, RSC",6,29,2021,590.7161154,97.40936443,2.946236963,18,180,10,75,50,5,5,25,5,15,0,75,0,5,0,0,0,0,0,15,5,5,5,0,0,0,,6,1,7,10,0.6,0.1,840,91.375
RK903,Ohiopyle,-79.4626999,39.8205986,KLM/RSC,7,3,2021,729.5700297,329.0992595,3.415968123,7,70,85,35,50,5,30,0,10,0,40,0,10,10,0,25,0,0,0,0,0,0,0,0,0,0,,30,4,28,10,3,0.4,1154.123047,90.66666667
RK904,Ohiopyle,-79.4281006,39.8398018,"KBB, AH",7,3,2021,835.206447,31.69366806,3.810918202,17,170,5,35,15,0,25,0,0,0,0,70,15,85,0,0,0,0,0,0,25,25,0,2,0,0,CAWA carrying food,10,2,12,10,1,0.2,845.3401489,87.5
RK905,Ohiopyle,-79.4704971,39.8387985,RSC/KLM,6,30,2021,577.8646889,9.228217548,5.418088897,7,70,10,75,45,0,0,30,75,15,10,10,5,15,5,0,0,0,0,0,0,5,0,0,0,1,,3,0,3,10,0.3,0,402.492218,88.66666667
RK906,Ohiopyle,-79.5398026,39.8959999,"TJH, LJV",6,29,2021,658.2256044,89.06531716,2.729566339,12,120,60,70,45,40,20,50,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,1,10,0,0.1,551.543335,90.66666667
RK907,Ohiopyle,-79.4937973,39.8886986,KLM/RSC,7,2,2021,489.935973,101.9815954,2.208848073,9,90,50,50,97,30,10,0,20,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,7,10,0.6,0.1,42.42640686,76.44444444
RK908,Ohiopyle,-79.4772034,39.9151001,"LJV, TJH",6,28,2021,410.2991034,254.7172646,0.519768125,12,120,40,40,30,10,10,25,40,50,20,10,0,5,0,0,20,0,0,0,0,0,0,0,0,0,,18,4,22,10,1.8,0.4,228.4731903,88.33333333
RK909,Ohiopyle,-79.4761963,39.8362999,RSC/KLM,6,30,2021,609.6534448,302.4759033,4.497426462,14,140,70,50,45,30,25,50,0,0,5,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,,6,4,10,10,0.6,0.4,108.1665344,93.22222222
RK910,Ohiopyle,-79.4740982,39.8059006,"TJH,LJV",7,3,2021,743.3874919,248.4726613,3.991952772,14,140,40,58,5,20,15,0,10,2,0,30,20,95,0,0,0,0,0,0,0,5,0,0,0,0,,5,1,6,10,0.5,0.1,1364.587891,90.375
RK912,Ohiopyle,-79.5034027,39.8883018,KLM/CPC,6,29,2021,513.836662,65.7403592,1.984528611,20,200,70,60,50,10,5,0,15,15,50,5,10,0,0,0,0,0,5,0,0,5,0,0,0,0,,3,1,4,10,0.3,0.1,276.5863342,91.875
RK913,Ohiopyle,-79.4400024,39.8041,AEH/CPC,7,2,2021,762.6632414,142.9330283,3.508408025,10,100,60,35,100,0,15,0,5,0,0,35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,10,0.1,0,416.7733154,87.5
RK914,Ohiopyle,-79.4979019,39.887001,RSC/KLM,7,2,2021,513.836662,65.7403592,1.984528611,10,100,50,40,20,40,50,80,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,22,72,10,5,2.2,67.08203888,87.25
RK915,Ohiopyle,-79.4753036,39.8493004,KLM/RSC,6,30,2021,545.6671136,3.493939493,2.084254683,14,140,35,55,60,60,15,40,0,0,0,0,15,0,0,0,0,0,10,0,5,5,0,0,0,0,,11,6,17,10,1.1,0.6,60,88.88888889
RK916,Ohiopyle,-79.4233017,39.8567009,"CJF, KBB",7,2,2021,486.8357356,229.5010639,4.923089536,16,160,45,30,15,5,70,10,35,0,25,0,0,50,0,0,0,0,0,0,15,0,0,0,0,0,,6,8,14,10,0.6,0.8,67.08203888,84
RK917,Ohiopyle,-79.4371033,39.8277016,"KBB, AH",7,3,2021,855.6638186,281.8659506,2.861328639,9,90,55,30,30,25,30,10,0,5,0,15,35,60,0,0,0,0,0,0,5,0,0,0,0,1,,2,0,2,10,0.2,0,241.8677368,88.44444444
RK919,Ohiopyle,-79.492897,39.9067001,KLM/RSC,6,28,2021,462.4507409,93.57430556,2.995084992,9,90,40,40,50,10,10,7,20,0,40,0,0,0,0,0,0,15,0,0,15,50,3,0,1,0,,6,5,11,10,0.6,0.5,323.1098938,83.88888889
RK920,Ohiopyle,-79.5024033,39.9019012,KLM/RSC,6,28,2021,462.4507409,93.57430556,2.995084992,14,140,45,30,25,30,10,5,25,20,0,0,40,40,0,0,0,0,0,0,0,0,30,0,0,1,,19,3,22,10,1.9,0.3,424.2640686,88
RK921,Ohiopyle,-79.5214996,39.8656006,CJF,7,3,2021,544.549542,123.2254237,2.819264239,9,90,55,45,25,30,0,10,15,0,65,0,0,0,0,0,0,0,45,0,0,10,0,0,0,0,,3,11,14,10,0.3,1.1,189.7366638,85
RK922,Ohiopyle,-79.5074997,39.8695984,KLM/RSC,7,2,2021,488.2600261,102.775047,5.190815677,13,130,85,60,99,15,5,0,0,5,1,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,,0,5,5,10,0,0.5,30,78.125
RK923,Ohiopyle,-79.513298,39.8895988,CJF/CPC,6,22,2021,512.354716,54.09541628,2.104737233,10,100,30,80,75,15,0,10,50,15,10,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,,10,7,17,10,1,0.7,510.8815918,88.77777778
RK924,Ohiopyle,-79.4847031,39.9179993,"TJH,LJV",6,28,2021,442.5177057,62.53655209,2.075260628,15,150,40,45,95,10,10,0,50,10,5,0,30,0,0,0,0,0,0,0,0,5,0,1,0,0,,10,7,17,10,1,0.7,607.4537354,84.55555556
RK925,Ohiopyle,-79.4396973,39.8378983,"KBB, AH",7,3,2021,668.8728458,308.2755443,11.19415508,11,110,60,75,20,0,0,0,0,10,20,30,15,0,0,0,0,10,0,35,0,0,25,0,1,0,WOTH singing (veg done at original RK point not where ARU was moved to),0,2,2,10,0,0.2,1090.366821,87.22222222
RK926,Ohiopyle,-79.4328995,39.8305016,"KBB, AH",7,3,2021,855.6638186,281.8659506,2.861328639,9,90,70,85,80,25,10,5,0,0,15,0,0,5,0,0,0,0,0,0,5,5,0,0,2,1,,1,0,1,10,0.1,0,674.1661377,83.375
RK927,Ohiopyle,-79.5052032,39.8788986,KLM/RSC,7,2,2021,520.3064265,101.1727677,4.087845628,18,180,50,50,70,20,0,0,30,50,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,37,8,45,10,3.7,0.8,379.4733276,90.9
RK928,Ohiopyle,-79.4862976,39.8638,"CJF, FD, SS",6,29,2021,466.895785,304.0288168,2.625473305,20,200,66,40,60,0,0,0,8,50,40,0,10,0,0,0,0,18,0,0,8,0,0,0,0,0,,4,0,4,10,0.4,0,339.4112549,87.33333333
RK936,Ohiopyle,-79.5010986,39.9179993,"TJH,LJV",7,2,2021,506.6948414,43.66989069,2.285772803,22,220,90,60,55,5,0,0,2,25,15,0,15,10,0,0,0,3,0,5,0,0,15,0,0,0,,1,0,1,10,0.1,0,379.4733276,89.66666667
RK931,Ohiopyle,-79.4759979,39.8157005,CJF,7,3,2021,749.0808047,285.2961359,3.876993259,12,120,90,60,60,7,30,10,3,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,1,,1,2,3,10,0.1,0.2,1368.210571,89.5
RK932,Ohiopyle,-79.5031967,39.8658981,RSC/KLM,7,2,2021,462.7071477,80.66168566,3.421630658,10,100,10,5,0,5,30,80,60,50,10,20,15,10,0,0,0,0,0,0,5,0,0,0,0,0,,10,6,16,10,1,0.6,94.86833191,86.22222222
RK934,Ohiopyle,-79.5298004,39.9015999,RSC/KBB,6,29,2021,623.3533615,89.73996064,2.52864312,15,150,25,85,55,0,0,40,10,5,0,60,5,5,0,0,0,0,0,0,5,5,0,0,1,1,,6,11,18,10,0.6,1.1,603.7383423,88.875
RK935,Ohiopyle,-79.4329987,39.8115997,AEH/CPC,7,2,2021,771.6020518,115.7997811,4.13242269,11,110,55,30,50,5,55,25,0,10,15,25,5,10,0,0,0,5,0,0,10,0,0,0,0,0,,0,0,0,10,0,0,573.1491699,88.125
RK937,Ohiopyle,-79.4878998,39.8830986,RSC/KLM,7,2,2021,455.1147119,155.4974236,0.596097366,9,90,20,60,30,40,0,50,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,42,2,44,10,4.2,0.2,384.1874695,88.25
RK938,Ohiopyle,-79.4621964,39.828701,RSC/KLM,7,3,2021,702.2050978,349.6342596,5.297175359,4,40,20,30,50,20,10,40,30,40,0,0,0,0,30,20,10,0,0,0,0,0,0,0,1,0,,20,7,27,10,2,0.7,364.9657593,84.125
RK939,Ohiopyle,-79.4554977,39.8464012,AEH/CPC,7,2,2021,421.3316808,31.93267309,2.418297638,3,30,5,30,35,0,0,15,95,65,50,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,,3,2,5,10,0.3,0.2,67.08203888,81.33333333
RK940,Ohiopyle,-79.4157028,39.848999,CPC,7,3,2021,522.3186335,335.3195281,2.671250938,10,100,25,45,60,40,0,0,5,30,10,0,15,25,20,0,0,0,5,5,10,5,0,1,0,1,,9,1,10,10,0.9,0.1,295.4657288,89.75
RK941,Ohiopyle,-79.4662018,39.8445015,CPC,7,3,2021,577.8646889,9.228217548,5.418088897,10,100,65,70,75,15,0,5,5,30,15,5,0,0,0,0,0,10,0,5,0,0,0,0,0,0,,7,0,7,10,0.7,0,94.86833191,88
RK942,Ohiopyle,-79.4618988,39.8344002,KLM/RSC,7,3,2021,702.2050978,349.6342596,5.297175359,15,150,60,40,65,5,10,45,5,0,0,5,50,0,0,0,0,5,0,0,15,0,0,0,1,1,,2,1,3,10,0.2,0.1,0,81.11111111
RK943,Ohiopyle,-79.4462967,39.8161011,KLM/RSC,7,3,2021,839.5241415,309.5795926,0.376082516,8,80,90,75,30,0,0,10,5,15,0,5,5,40,0,0,20,0,0,0,0,0,0,0,0,0,,1,1,2,10,0.1,0.1,680.1470337,88
RK944,Ohiopyle,-79.4720001,39.8110008,"LJV, TJH",7,3,2021,743.3874919,248.4726613,3.991952772,11,110,55,20,40,20,0,0,5,5,20,20,70,30,0,0,0,0,5,0,0,0,10,0,0,1,,7,1,8,10,0.7,0.1,1710.263062,89.33333333
RK945,Ohiopyle,-79.4813004,39.8078995,"LJV, TJH",7,3,2021,678.8324362,258.6585632,4.489742541,14,140,70,85,70,0,0,0,0,0,10,20,10,10,0,0,0,5,2,5,5,3,5,0,0,0,,0,0,0,10,0,0,1168.460571,88.77777778
RK947,Ohiopyle,-79.4227982,39.8633995,"CJF, KBB",7,2,2021,486.8357356,229.5010639,4.923089536,19,190,55,80,50,40,10,30,5,5,15,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,,,,,,,,818.8406372,88.66666667
RK948,Ohiopyle,-79.4770966,39.8998985,KLM/CPC,6,29,2021,415.7891072,340.4469006,1.22467711,11,110,90,45,80,0,20,15,0,10,0,0,0,0,0,0,0,5,20,5,5,5,0,0,0,0,"Cliff at 240 degrees, did other two transects",13,6,19,10,1.3,0.6,150,85
RK949,Ohiopyle,-79.4875031,39.8027,"TJH,LJV",7,3,2021,655.5400518,241.9422121,2.88005092,11,110,88,40,15,10,40,5,0,20,5,0,0,75,0,0,0,0,0,0,2,0,0,0,0,0,,1,5,6,10,0.1,0.5,453.9823608,88.77777778
RK950,Ohiopyle,-79.4925003,39.8068008,"TJH,LJV",7,3,2021,623.1061397,264.3613772,3.434582476,14,140,75,50,20,10,10,5,10,5,0,0,10,75,0,0,0,0,0,0,5,25,0,0,0,0,,0,4,4,10,0,0.4,782.3042603,89.58333333
RK951,Ohiopyle,-79.5220032,39.9174004,RSC/KBB,6,29,2021,567.1240787,64.08040971,2.760572516,11,110,70,70,96,25,15,2,5,5,0,0,10,2,0,0,0,0,0,0,0,0,0,0,2,1,,4,5,9,10,0.4,0.5,874.6428223,83.88888889
RK952,Ohiopyle,-79.506897,39.9061012,RSC/KLM,6,28,2021,514.276092,96.30063347,3.109987824,11,110,30,50,40,30,30,40,10,0,0,30,20,20,0,0,0,0,0,0,0,0,0,0,1,1,,14,7,21,10,1.4,0.7,60,88.625
RK953,Ohiopyle,-79.4352036,39.8434982,"KBB, AH",7,3,2021,678.2674275,325.9232307,11.20343843,12,120,20,45,15,75,35,60,5,5,10,0,15,15,0,0,0,0,0,0,0,0,0,1,1,1,,3,2,5,10,0.3,0.2,964.2094727,92.8
RK954,Ohiopyle,-79.4561005,39.8282013,KLM/RSC,7,3,2021,702.8434794,329.0660851,5.92799415,8,80,10,10,10,10,50,40,0,40,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,8,10,0.7,0.1,161.5549469,85.33333333
RK955,Ohiopyle,-79.4534988,39.8194008,RSC/KLM,7,3,2021,743.1273146,324.330126,3.617405238,8,80,5,0,40,0,10,20,95,40,0,0,50,40,0,0,0,0,0,0,0,0,0,0,0,0,,13,7,20,10,1.3,0.7,939.6275635,87.88888889
RK956,Ohiopyle,-79.4832001,39.8899994,KLM/CPC,6,29,2021,450.0787821,16.00593767,1.393204353,13,130,90,95,85,10,5,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,,7,8,15,10,0.7,0.8,458.9117432,85.5
RK957,Ohiopyle,-79.4328995,39.8518982,CPC,7,3,2021,467.7326538,329.6863572,5.367657665,15,150,50,25,15,10,25,0,15,50,80,15,0,0,5,0,0,5,0,0,0,0,5,0,0,0,Could not do 0 degree transect due to cliff,9,3,12,10,0.9,0.3,42.42640686,76.77777778
RK958,Ohiopyle,-79.5139008,39.9053993,"KBB, RSC",6,29,2021,556.3123321,87.78993102,2.839758389,19,190,75,5,10,10,15,60,0,0,20,0,80,10,0,0,0,0,0,0,15,0,0,0,0,0,WOTH singing,8,2,10,10,0.8,0.2,502.8916016,89.75
RK959,Ohiopyle,-79.4497986,39.8129997,RSC/KLM,7,3,2021,839.5241415,309.5795926,0.376082516,10,100,20,45,80,20,40,0,0,0,15,60,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,5,2,7,10,0.5,0.2,1134.063477,85.5
RK960,Ohiopyle,-79.4292984,39.8609009,"CJF, KBB",7,2,2021,487.3751049,154.9732093,4.459708234,13,130,5,65,50,35,0,10,50,35,40,0,0,0,5,0,0,0,0,0,5,0,0,1,0,0,,13,5,18,10,1.3,0.5,577.0615234,88
RK961,Ohiopyle,-79.5057983,39.8563995,"TJH,LJV",7,2,2021,506.6948414,43.66989069,2.285772803,11,110,30,40,45,20,0,10,10,10,30,40,50,15,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,7,10,0.6,0.1,339.4112549,86.45454545
RK962,Ohiopyle,-79.4981995,39.8972015,KLM/CPC,6,29,2021,462.3366957,51.87999997,2.189231701,11,110,80,80,90,20,0,0,0,5,5,0,10,0,0,0,0,0,5,0,0,0,5,0,0,0,,10,4,14,10,1,0.4,941.5413208,88.25
RK963,Ohiopyle,-79.4749985,39.8419991,KLM/RSC,6,30,2021,585.5043822,329.3101803,3.001128482,13,130,50,10,25,25,0,0,0,0,75,0,90,0,0,0,0,0,0,0,25,0,0,0,0,0,,10,6,16,10,1,0.6,364.9657593,84.58333333
RK964,Ohiopyle,-79.4366989,39.8110008,AEH/CPC,7,2,2021,818.3550797,126.0317447,1.98968113,10,100,75,40,35,10,50,10,5,10,0,10,0,55,0,0,0,0,0,0,0,0,0,1,1,0,,0,1,1,10,0,0.1,768.9603271,88.875
RK965,Ohiopyle,-79.5296021,39.8907013,"TJH,LJV",6,29,2021,572.7968022,92.05157507,2.666724762,14,140,80,75,65,0,5,15,5,10,20,0,10,0,0,0,0,5,0,0,10,0,5,1,0,1,,13,0,13,10,1.3,0,1204.865112,95.22222222
RK966,Ohiopyle,-79.5281982,39.9079018,"KBB, RSC",6,29,2021,617.583508,72.65584312,2.318083292,8,80,40,50,40,40,20,60,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,18,0,18,10,1.8,0,702.9224854,89.77777778
RK967,Ohiopyle,-79.4417038,39.8218002,CJF,7,3,2021,814.723511,210.468479,0.679770339,18,180,80,65,100,10,10,0,0,20,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,,10,2,12,10,1,0.2,169.7056274,85.3
RK968,Ohiopyle,-79.4896011,39.9289017,"TJH,LJV",6,28,2021,417.0153149,49.60212083,2.573170593,12,120,85,30,20,5,10,5,10,50,15,0,0,0,0,0,60,0,0,0,0,10,0,0,0,1,,1,0,1,10,0.1,0,150,86.33333333
RK969,Ohiopyle,-79.4608994,39.8574982,AEH/CPC,6,30,2021,506.7727816,157.8049837,3.320017126,8,80,0,40,45,0,30,40,85,20,0,0,0,0,0,0,0,15,10,15,0,0,0,1,1,1,CERW singing nearby. Recent burn area,5,0,5,10,0.5,0,212.1320343,84.55555556
RK970,Ohiopyle,-79.4822006,39.8681984,AEH/CPC,6,30,2021,472.7359487,270.5919784,3.514083668,9,90,90,75,90,5,5,10,0,0,0,0,0,0,0,0,0,5,15,0,0,5,0,0,0,0,,11,8,19,10,1.1,0.8,108.1665344,90.88888889
RK971,Ohiopyle,-79.4460983,39.8252983,CJF,7,3,2021,783.2510576,296.4775844,6.910697973,7,70,0,0,0,50,15,0,50,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,6,7,10,0.1,0.6,108.1665344,84.875
RK972,Ohiopyle,-79.4508972,39.8292999,CJF,7,3,2021,702.8434794,329.0660851,5.92799415,6,60,35,45,60,15,5,20,50,40,15,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,,14,3,17,10,1.4,0.3,150,89.88888889
RK974,Ohiopyle,-79.4838028,39.8181992,CJF,7,3,2021,682.28027,281.1904421,5.192510679,14,140,45,40,65,10,60,5,0,0,0,45,0,20,0,0,0,0,0,5,0,0,5,0,0,0,,2,1,3,10,0.2,0.1,807.2174072,88.875
RK975,Ohiopyle,-79.4953003,39.8809013,KLM/RSC,7,2,2021,428.5923987,122.3015532,3.401177187,10,100,20,50,60,80,40,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,4,16,10,1.2,0.4,254.5584259,86.625
RK976,Ohiopyle,-79.4716034,39.8202019,RSC/KLM,7,3,2021,749.0808047,285.2961359,3.876993259,12,120,50,25,35,30,50,5,10,0,0,10,0,60,0,0,0,0,5,0,0,20,0,0,0,0,,0,8,8,10,0,0.8,1050,87.66666667
RK977,Ohiopyle,-79.4235992,39.868,"CJF, KBB",7,2,2021,587.6457881,146.3263814,5.71314459,8,80,2,40,55,93,30,0,5,20,20,0,10,15,0,0,0,0,0,0,0,0,10,0,0,0,,9,4,13,10,0.9,0.4,721.2489014,83.875
RK979,Ohiopyle,-79.4693985,39.8700981,AEH/CPC,7,2,2021,535.9012149,253.4713228,4.092155134,19,190,65,35,60,5,0,5,10,15,15,15,15,10,0,0,0,5,5,5,0,30,5,0,0,0,,6,2,8,10,0.6,0.2,295.4657288,87.125
RK980,Ohiopyle,-79.5395966,39.8860016,"TJH,LJV",6,29,2021,605.286159,85.82219801,2.885098053,17,170,50,45,50,45,35,45,5,0,5,0,0,0,0,0,0,0,5,0,0,15,0,1,0,0,,8,1,9,10,0.8,0.1,254.5584259,89.375
RK982,Ohiopyle,-79.4766006,39.9192009,"LJV, TJH",6,28,2021,410.2991034,254.7172646,0.519768125,9,90,40,45,30,5,30,30,30,10,0,15,15,10,0,0,0,5,0,10,5,0,20,0,0,0,,9,7,16,10,0.9,0.7,161.5549469,89.375
RK984,Ohiopyle,-79.4769974,39.8647003,AEH/CPC,6,30,2021,472.7359487,270.5919784,3.514083668,11,110,80,75,45,5,15,30,0,5,20,5,0,0,0,0,0,10,5,5,0,0,0,0,0,0,,6,2,8,10,0.6,0.2,201.246109,88.5
RK985,Ohiopyle,-79.4581985,39.8153992,KLM/RSC,7,3,2021,826.2205205,308.0483583,1.992288821,11,110,50,30,30,0,50,0,5,0,0,0,0,40,0,0,0,45,10,0,0,20,30,0,0,0,,1,0,1,10,0.1,0,1494.59021,87.625
